timestamp,device_name,min,max,avg,bin_count
2026-06-27T14:53:30.763+00:00,Wi-Spy DBx USB 2417295654,-116,-79,-100.61,458
2026-06-27T14:53:31.604+00:00,Wi-Spy DBx USB 2417295654,-104,-96,-100.44,458
2026-06-27T14:53:32.391+00:00,Wi-Spy DBx USB 2417295654,-104,-68,-100.53,458
2026-06-27T14:53:34.027+00:00,Wi-Spy DBx USB 2417295654,-116,-80,-100.59,458
2026-06-27T14:53:34.852+00:00,Wi-Spy DBx USB 2417295654,-104,-95,-100.57,458
2026-06-27T14:53:35.658+00:00,Wi-Spy DBx USB 2417295654,-104,-63,-100.38,458
2026-06-27T14:53:36.468+00:00,Wi-Spy DBx USB 2417295654,-104,-66,-100.43,458
2026-06-27T14:53:37.291+00:00,Wi-Spy DBx USB 2417295654,-116,-79,-100.48,458
2026-06-27T14:53:38.102+00:00,Wi-Spy DBx USB 2417295654,-103,-74,-100.48,458
2026-06-27T14:53:38.920+00:00,Wi-Spy DBx USB 2417295654,-104,-53,-100.3,458
2026-06-27T14:53:39.707+00:00,Wi-Spy DBx USB 2417295654,-103,-47,-100.48,458
2026-06-27T14:53:40.530+00:00,Wi-Spy DBx USB 2417295654,-116,-43,-99.04,458
2026-06-27T14:53:41.344+00:00,Wi-Spy DBx USB 2417295654,-104,-55,-100.41,458
2026-06-27T14:53:42.175+00:00,Wi-Spy DBx USB 2417295654,-104,-64,-100.39,458
2026-06-27T14:53:42.996+00:00,Wi-Spy DBx USB 2417295654,-104,-54,-100.57,458
2026-06-27T14:53:43.829+00:00,Wi-Spy DBx USB 2417295654,-116,-72,-100.58,458
2026-06-27T14:53:44.639+00:00,Wi-Spy DBx USB 2417295654,-104,-52,-100.25,458
2026-06-27T14:53:45.467+00:00,Wi-Spy DBx USB 2417295654,-104,-64,-99.83,458
2026-06-27T14:53:46.269+00:00,Wi-Spy DBx USB 2417295654,-103,-50,-100.44,458
2026-06-27T14:53:47.084+00:00,Wi-Spy DBx USB 2417295654,-116,-55,-100.44,458
2026-06-27T14:53:47.897+00:00,Wi-Spy DBx USB 2417295654,-104,-53,-100.32,458
2026-06-27T14:53:48.733+00:00,Wi-Spy DBx USB 2417295654,-104,-52,-100.39,458
2026-06-27T14:53:49.548+00:00,Wi-Spy DBx USB 2417295654,-103,-59,-100.59,458
2026-06-27T14:53:50.347+00:00,Wi-Spy DBx USB 2417295654,-116,-80,-100.59,458
2026-06-27T14:53:51.147+00:00,Wi-Spy DBx USB 2417295654,-104,-93,-100.46,458
2026-06-27T14:53:51.975+00:00,Wi-Spy DBx USB 2417295654,-104,-79,-100.58,458
2026-06-27T14:53:52.811+00:00,Wi-Spy DBx USB 2417295654,-104,-49,-99.11,458
2026-06-27T14:53:53.625+00:00,Wi-Spy DBx USB 2417295654,-116,-60,-100.25,458
2026-06-27T14:53:54.439+00:00,Wi-Spy DBx USB 2417295654,-103,-96,-100.58,458
2026-06-27T14:53:55.222+00:00,Wi-Spy DBx USB 2417295654,-105,-60,-100.29,458
2026-06-27T14:53:56.049+00:00,Wi-Spy DBx USB 2417295654,-104,-89,-100.51,458
2026-06-27T14:53:56.868+00:00,Wi-Spy DBx USB 2417295654,-117,-51,-100.48,458
2026-06-27T14:53:57.672+00:00,Wi-Spy DBx USB 2417295654,-104,-58,-99.16,458
2026-06-27T14:53:58.496+00:00,Wi-Spy DBx USB 2417295654,-104,-80,-100.62,458
2026-06-27T14:53:59.348+00:00,Wi-Spy DBx USB 2417295654,-103,-49,-100.45,458
2026-06-27T14:54:00.969+00:00,Wi-Spy DBx USB 2417295654,-103,-95,-100.58,458
2026-06-27T14:54:01.779+00:00,Wi-Spy DBx USB 2417295654,-104,-79,-100.63,458
2026-06-27T14:54:02.598+00:00,Wi-Spy DBx USB 2417295654,-103,-95,-100.54,458
2026-06-27T14:54:03.408+00:00,Wi-Spy DBx USB 2417295654,-116,-53,-100.38,458
2026-06-27T14:54:04.217+00:00,Wi-Spy DBx USB 2417295654,-104,-91,-100.51,458
2026-06-27T14:54:05.050+00:00,Wi-Spy DBx USB 2417295654,-103,-80,-100.57,458
2026-06-27T14:54:05.867+00:00,Wi-Spy DBx USB 2417295654,-104,-59,-100.32,458
2026-06-27T14:54:06.659+00:00,Wi-Spy DBx USB 2417295654,-116,-80,-100.6,458
2026-06-27T14:54:07.499+00:00,Wi-Spy DBx USB 2417295654,-104,-60,-100.26,458
2026-06-27T14:54:08.291+00:00,Wi-Spy DBx USB 2417295654,-103,-48,-99.78,458
2026-06-27T14:54:09.119+00:00,Wi-Spy DBx USB 2417295654,-104,-50,-98.74,458
2026-06-27T14:54:09.941+00:00,Wi-Spy DBx USB 2417295654,-116,-47,-100.48,458
2026-06-27T14:54:10.731+00:00,Wi-Spy DBx USB 2417295654,-104,-54,-100.29,458
2026-06-27T14:54:12.354+00:00,Wi-Spy DBx USB 2417295654,-104,-76,-100.6,458
2026-06-27T14:54:13.990+00:00,Wi-Spy DBx USB 2417295654,-103,-88,-100.52,458
2026-06-27T14:54:14.851+00:00,Wi-Spy DBx USB 2417295654,-103,-64,-100.11,458
2026-06-27T14:54:15.643+00:00,Wi-Spy DBx USB 2417295654,-104,-50,-100.43,458
2026-06-27T14:54:17.285+00:00,Wi-Spy DBx USB 2417295654,-103,-88,-100.5,458
2026-06-27T14:54:18.947+00:00,Wi-Spy DBx USB 2417295654,-103,-52,-100.52,458
2026-06-27T14:54:19.755+00:00,Wi-Spy DBx USB 2417295654,-116,-80,-100.63,458
2026-06-27T14:54:20.547+00:00,Wi-Spy DBx USB 2417295654,-103,-87,-100.6,458
2026-06-27T14:54:21.395+00:00,Wi-Spy DBx USB 2417295654,-104,-80,-100.51,458
2026-06-27T14:54:22.173+00:00,Wi-Spy DBx USB 2417295654,-104,-97,-100.72,458
2026-06-27T14:54:23.006+00:00,Wi-Spy DBx USB 2417295654,-116,-51,-100.43,458
2026-06-27T14:54:23.798+00:00,Wi-Spy DBx USB 2417295654,-104,-81,-100.58,458
2026-06-27T14:54:24.632+00:00,Wi-Spy DBx USB 2417295654,-104,-80,-100.62,458
2026-06-27T14:54:25.446+00:00,Wi-Spy DBx USB 2417295654,-104,-88,-100.5,458
2026-06-27T14:54:26.243+00:00,Wi-Spy DBx USB 2417295654,-116,-79,-100.43,458
2026-06-27T14:54:27.865+00:00,Wi-Spy DBx USB 2417295654,-104,-53,-100.48,458
2026-06-27T14:54:28.698+00:00,Wi-Spy DBx USB 2417295654,-105,-49,-99.12,458
2026-06-27T14:54:29.505+00:00,Wi-Spy DBx USB 2417295654,-116,-81,-100.6,458
2026-06-27T14:54:30.302+00:00,Wi-Spy DBx USB 2417295654,-104,-70,-100.55,458
2026-06-27T14:54:31.159+00:00,Wi-Spy DBx USB 2417295654,-104,-54,-100.25,458
2026-06-27T14:54:31.996+00:00,Wi-Spy DBx USB 2417295654,-104,-96,-100.62,458
2026-06-27T14:54:33.623+00:00,Wi-Spy DBx USB 2417295654,-104,-66,-100.3,458
2026-06-27T14:54:34.416+00:00,Wi-Spy DBx USB 2417295654,-104,-80,-100.71,458
2026-06-27T14:54:35.243+00:00,Wi-Spy DBx USB 2417295654,-103,-50,-100.48,458
2026-06-27T14:54:36.046+00:00,Wi-Spy DBx USB 2417295654,-116,-79,-100.52,458
2026-06-27T14:54:36.895+00:00,Wi-Spy DBx USB 2417295654,-104,-54,-100.26,458
2026-06-27T14:54:37.679+00:00,Wi-Spy DBx USB 2417295654,-104,-58,-99.24,458
2026-06-27T14:54:38.509+00:00,Wi-Spy DBx USB 2417295654,-105,-49,-100.36,458
2026-06-27T14:54:39.304+00:00,Wi-Spy DBx USB 2417295654,-117,-57,-100.46,458
2026-06-27T14:54:40.140+00:00,Wi-Spy DBx USB 2417295654,-104,-58,-100.51,458
2026-06-27T14:54:40.954+00:00,Wi-Spy DBx USB 2417295654,-104,-53,-99.5,458
2026-06-27T14:54:41.771+00:00,Wi-Spy DBx USB 2417295654,-104,-64,-100.47,458
2026-06-27T14:54:42.579+00:00,Wi-Spy DBx USB 2417295654,-116,-62,-100.34,458
2026-06-27T14:54:44.205+00:00,Wi-Spy DBx USB 2417295654,-104,-80,-100.56,458
2026-06-27T14:54:45.014+00:00,Wi-Spy DBx USB 2417295654,-104,-97,-100.65,458
2026-06-27T14:54:45.828+00:00,Wi-Spy DBx USB 2417295654,-116,-56,-99.7,458
2026-06-27T14:54:46.647+00:00,Wi-Spy DBx USB 2417295654,-103,-89,-100.52,458
2026-06-27T14:54:47.482+00:00,Wi-Spy DBx USB 2417295654,-104,-79,-100.52,458
2026-06-27T14:54:48.313+00:00,Wi-Spy DBx USB 2417295654,-104,-69,-100.18,458
2026-06-27T14:54:49.153+00:00,Wi-Spy DBx USB 2417295654,-115,-56,-98.24,458
2026-06-27T14:54:49.973+00:00,Wi-Spy DBx USB 2417295654,-104,-63,-99.41,458
2026-06-27T14:54:51.647+00:00,Wi-Spy DBx USB 2417295654,-104,-62,-100.11,458
2026-06-27T14:54:52.411+00:00,Wi-Spy DBx USB 2417295654,-116,-63,-99.83,458
2026-06-27T14:54:53.271+00:00,Wi-Spy DBx USB 2417295654,-104,-96,-100.59,458
2026-06-27T14:54:54.858+00:00,Wi-Spy DBx USB 2417295654,-104,-88,-100.76,458
2026-06-27T14:54:55.654+00:00,Wi-Spy DBx USB 2417295654,-117,-79,-100.53,458
2026-06-27T14:54:57.287+00:00,Wi-Spy DBx USB 2417295654,-104,-79,-100.64,458
2026-06-27T14:54:58.107+00:00,Wi-Spy DBx USB 2417295654,-104,-94,-100.63,458
2026-06-27T14:54:58.919+00:00,Wi-Spy DBx USB 2417295654,-116,-79,-100.59,458
2026-06-27T14:54:59.727+00:00,Wi-Spy DBx USB 2417295654,-104,-92,-100.61,458
2026-06-27T14:55:02.177+00:00,Wi-Spy DBx USB 2417295654,-116,-69,-99.59,458
2026-06-27T14:55:03.003+00:00,Wi-Spy DBx USB 2417295654,-104,-64,-99.49,458
2026-06-27T14:55:03.809+00:00,Wi-Spy DBx USB 2417295654,-104,-68,-100.28,458
2026-06-27T14:55:04.658+00:00,Wi-Spy DBx USB 2417295654,-104,-96,-100.64,458
2026-06-27T14:55:05.455+00:00,Wi-Spy DBx USB 2417295654,-116,-67,-100.5,458
2026-06-27T14:55:06.301+00:00,Wi-Spy DBx USB 2417295654,-104,-95,-100.56,458
2026-06-27T14:55:07.144+00:00,Wi-Spy DBx USB 2417295654,-104,-54,-100.48,458
2026-06-27T14:55:07.943+00:00,Wi-Spy DBx USB 2417295654,-104,-56,-98.97,458
2026-06-27T14:55:08.737+00:00,Wi-Spy DBx USB 2417295654,-115,-79,-100.59,458
2026-06-27T14:55:09.539+00:00,Wi-Spy DBx USB 2417295654,-105,-96,-100.61,458
2026-06-27T14:55:10.352+00:00,Wi-Spy DBx USB 2417295654,-103,-78,-100.7,458
2026-06-27T14:55:11.181+00:00,Wi-Spy DBx USB 2417295654,-104,-64,-100.39,458
2026-06-27T14:55:11.985+00:00,Wi-Spy DBx USB 2417295654,-116,-64,-100.09,458
2026-06-27T14:55:12.815+00:00,Wi-Spy DBx USB 2417295654,-104,-62,-99.67,458
2026-06-27T14:55:13.608+00:00,Wi-Spy DBx USB 2417295654,-104,-53,-100.4,458
2026-06-27T14:55:14.443+00:00,Wi-Spy DBx USB 2417295654,-104,-76,-100.54,458
2026-06-27T14:55:15.261+00:00,Wi-Spy DBx USB 2417295654,-116,-68,-100.5,458
2026-06-27T14:55:16.062+00:00,Wi-Spy DBx USB 2417295654,-104,-74,-100.47,458
2026-06-27T14:55:16.863+00:00,Wi-Spy DBx USB 2417295654,-104,-67,-100.29,458
2026-06-27T14:55:17.697+00:00,Wi-Spy DBx USB 2417295654,-103,-65,-99.17,458
2026-06-27T14:55:18.500+00:00,Wi-Spy DBx USB 2417295654,-115,-67,-100.38,458
2026-06-27T14:55:19.303+00:00,Wi-Spy DBx USB 2417295654,-103,-89,-100.56,458
2026-06-27T14:55:20.163+00:00,Wi-Spy DBx USB 2417295654,-104,-78,-100.52,458
2026-06-27T14:55:20.970+00:00,Wi-Spy DBx USB 2417295654,-104,-89,-100.6,458
2026-06-27T14:55:21.817+00:00,Wi-Spy DBx USB 2417295654,-116,-79,-100.53,458
2026-06-27T14:55:22.644+00:00,Wi-Spy DBx USB 2417295654,-104,-90,-100.6,458
2026-06-27T14:55:23.452+00:00,Wi-Spy DBx USB 2417295654,-103,-67,-100.44,458
2026-06-27T14:55:24.256+00:00,Wi-Spy DBx USB 2417295654,-103,-64,-100.23,458
2026-06-27T14:55:25.065+00:00,Wi-Spy DBx USB 2417295654,-116,-79,-100.57,458
2026-06-27T14:55:25.901+00:00,Wi-Spy DBx USB 2417295654,-104,-86,-100.6,458
2026-06-27T14:55:26.697+00:00,Wi-Spy DBx USB 2417295654,-104,-55,-100.52,458
2026-06-27T14:55:27.522+00:00,Wi-Spy DBx USB 2417295654,-103,-64,-100.14,458
2026-06-27T14:55:28.322+00:00,Wi-Spy DBx USB 2417295654,-116,-67,-100.32,458
2026-06-27T14:55:29.123+00:00,Wi-Spy DBx USB 2417295654,-104,-95,-100.54,458
2026-06-27T14:55:29.937+00:00,Wi-Spy DBx USB 2417295654,-104,-79,-100.66,458
2026-06-27T14:55:30.743+00:00,Wi-Spy DBx USB 2417295654,-104,-77,-100.46,458
2026-06-27T14:55:31.576+00:00,Wi-Spy DBx USB 2417295654,-115,-70,-100.39,458
2026-06-27T14:55:32.392+00:00,Wi-Spy DBx USB 2417295654,-104,-90,-100.51,458
2026-06-27T14:55:34.027+00:00,Wi-Spy DBx USB 2417295654,-104,-91,-100.57,458
2026-06-27T14:55:34.829+00:00,Wi-Spy DBx USB 2417295654,-116,-80,-100.6,458
2026-06-27T14:55:35.631+00:00,Wi-Spy DBx USB 2417295654,-104,-72,-100.57,458
2026-06-27T14:55:36.465+00:00,Wi-Spy DBx USB 2417295654,-104,-58,-100.54,458
2026-06-27T14:55:37.308+00:00,Wi-Spy DBx USB 2417295654,-104,-68,-100.42,458
2026-06-27T14:55:38.111+00:00,Wi-Spy DBx USB 2417295654,-116,-79,-100.6,458
2026-06-27T14:55:38.949+00:00,Wi-Spy DBx USB 2417295654,-104,-54,-100.38,458
2026-06-27T14:55:39.761+00:00,Wi-Spy DBx USB 2417295654,-104,-79,-100.59,458
2026-06-27T14:55:40.552+00:00,Wi-Spy DBx USB 2417295654,-104,-68,-100.62,458
2026-06-27T14:55:41.368+00:00,Wi-Spy DBx USB 2417295654,-116,-47,-100.38,458
2026-06-27T14:55:42.206+00:00,Wi-Spy DBx USB 2417295654,-104,-71,-100.5,458
2026-06-27T14:55:43.024+00:00,Wi-Spy DBx USB 2417295654,-104,-61,-100.49,458
2026-06-27T14:55:43.832+00:00,Wi-Spy DBx USB 2417295654,-104,-76,-100.69,458
2026-06-27T14:55:44.629+00:00,Wi-Spy DBx USB 2417295654,-115,-79,-100.69,458
2026-06-27T14:55:45.436+00:00,Wi-Spy DBx USB 2417295654,-104,-94,-100.68,458
2026-06-27T14:55:46.248+00:00,Wi-Spy DBx USB 2417295654,-103,-65,-99.91,458
2026-06-27T14:55:47.065+00:00,Wi-Spy DBx USB 2417295654,-104,-67,-100.44,458
2026-06-27T14:55:47.905+00:00,Wi-Spy DBx USB 2417295654,-116,-79,-100.64,458
2026-06-27T14:55:48.703+00:00,Wi-Spy DBx USB 2417295654,-104,-97,-100.63,458
2026-06-27T14:55:49.504+00:00,Wi-Spy DBx USB 2417295654,-104,-80,-100.74,458
2026-06-27T14:55:50.311+00:00,Wi-Spy DBx USB 2417295654,-104,-49,-100.57,458
2026-06-27T14:55:51.128+00:00,Wi-Spy DBx USB 2417295654,-115,-80,-100.67,458
2026-06-27T14:55:52.786+00:00,Wi-Spy DBx USB 2417295654,-104,-78,-100.7,458
2026-06-27T14:55:53.619+00:00,Wi-Spy DBx USB 2417295654,-104,-53,-100.19,458
2026-06-27T14:55:54.423+00:00,Wi-Spy DBx USB 2417295654,-117,-66,-99.13,458
2026-06-27T14:55:55.239+00:00,Wi-Spy DBx USB 2417295654,-104,-97,-100.61,458
2026-06-27T14:55:56.058+00:00,Wi-Spy DBx USB 2417295654,-104,-67,-100.38,458
2026-06-27T14:55:56.881+00:00,Wi-Spy DBx USB 2417295654,-104,-44,-100.41,458
2026-06-27T14:55:57.712+00:00,Wi-Spy DBx USB 2417295654,-116,-79,-100.57,458
2026-06-27T14:55:58.516+00:00,Wi-Spy DBx USB 2417295654,-104,-95,-100.51,458
2026-06-27T14:55:59.335+00:00,Wi-Spy DBx USB 2417295654,-104,-79,-100.62,458
2026-06-27T14:56:00.149+00:00,Wi-Spy DBx USB 2417295654,-103,-97,-100.65,458
2026-06-27T14:56:00.937+00:00,Wi-Spy DBx USB 2417295654,-116,-51,-100.41,458
2026-06-27T14:56:01.753+00:00,Wi-Spy DBx USB 2417295654,-104,-90,-100.53,458
2026-06-27T14:56:02.587+00:00,Wi-Spy DBx USB 2417295654,-104,-63,-100.47,458
2026-06-27T14:56:03.430+00:00,Wi-Spy DBx USB 2417295654,-104,-54,-100.4,458
2026-06-27T14:56:04.214+00:00,Wi-Spy DBx USB 2417295654,-116,-58,-100.64,458
2026-06-27T14:56:05.012+00:00,Wi-Spy DBx USB 2417295654,-104,-71,-100.45,458
2026-06-27T14:56:05.822+00:00,Wi-Spy DBx USB 2417295654,-104,-79,-100.53,458
2026-06-27T14:56:06.638+00:00,Wi-Spy DBx USB 2417295654,-104,-92,-100.81,458
